"Nr.zrodla","C","Si","S","P","Mg","Mn","Ni","Cu","Mo","Cr","Al","Sn","B","V","Wydzielenia.grafitu","Udzial.wydzielen.grafitu","Srednica.sferoidow","Wielkosc.sferoidow","Nodularity","Udzial.perlitu","Udzial.ferrytu","Rm.as.cast","A5.as.cast","Minimalna.grubosc.scianki","Temperatura.austenityzacji","Czas.austenityzacji","Temperatura.przemiany.izotermicznej","Czas.przemiany.izotermicznej","Rm","R0.2","A5","Udarnosc.Charpy","Temperatura.pomiaru.udarnosci","Udzial.austenitu","Martensite.volume.fraction.X","Retained.austenite.volume.fraction.X","Twardosc"
20,3.72,2.6,0,0,0,0.16,0,0.54,0.2,NA,NA,NA,NA,NA,215,10.5,23,NA,NA,82.7,17.3,NA,NA,NA,890,90,355,90,NA,NA,NA,NA,NA,NA,NA,NA,380.25596070568
20,3.72,2.6,0,0,0,0.16,0,0.54,0.2,NA,NA,NA,NA,NA,215,10.5,23,NA,NA,82.7,17.3,NA,NA,NA,890,90,355,120,NA,NA,NA,NA,NA,NA,NA,NA,382.156866395942
20,3.72,2.6,0,0,0,0.16,0,0.54,0.2,NA,NA,NA,NA,NA,215,10.5,23,NA,NA,82.7,17.3,NA,NA,NA,890,90,355,240,NA,NA,NA,NA,NA,NA,NA,NA,390.710942002123
36,3.26,2.6,0.018,0.016,0.056,0.375,0,0,0,NA,NA,NA,NA,NA,105,8.9,70,NA,60,NA,NA,NA,NA,NA,900,30,300,80,1500,1240,2.2,NA,NA,20,NA,NA,394.512753382648
36,3.26,2.6,0.018,0.016,0.056,0.375,0,0,0,NA,NA,NA,NA,NA,105,8.9,70,NA,60,NA,NA,NA,NA,NA,900,30,350,100,1330,990,8.8,NA,NA,32,NA,NA,342.237846900433
36,3.26,2.6,0.018,0.016,0.056,0.375,0,0,0,NA,NA,NA,NA,NA,105,8.9,70,NA,60,NA,NA,NA,NA,NA,900,30,400,30,1000,710,9.9,NA,NA,37,NA,NA,256.697090838627
36,3.57,2.85,0.0235,0.0295,0.048,0.615,0.044,0.53,0.33,NA,NA,NA,NA,NA,98,8.3,60,NA,70,NA,NA,NA,NA,NA,900,30,300,30,1340,1000,2.2,NA,NA,26,NA,NA,416.373168820665
36,3.57,2.85,0.0235,0.0295,0.048,0.615,0.044,0.53,0.33,NA,NA,NA,NA,NA,98,8.3,60,NA,70,NA,NA,NA,NA,NA,900,30,400,65,840,840,2.8,NA,NA,38,NA,NA,327.981054223465
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,10,850,770,0.5,20,21,16,35,NA,494.310302121421
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,30,1000,850,1,29,21,21,20,NA,456.292188316174
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,60,1150,900,3,60,21,22.5,7,NA,389.760489156992
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,120,1200,950,5,89,21,27.5,1.5,NA,380.25596070568
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,240,1200,960,4,90,21,30,1,NA,332.733318449121
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,300,360,1100,950,3,80,21,27.5,0.7,NA,351.742375351745
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,10,800,700,1,30,21,24,45,NA,446.787659864862
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,30,920,800,2,35,21,26,40,NA,394.512753382648
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,60,1100,830,3.5,70,21,32.5,10,NA,332.733318449121
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,120,1150,900,6.8,110,21,34,1.5,NA,323.228789997809
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,240,1150,850,5.9,100,21,35.5,1,NA,332.733318449121
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,350,360,1100,840,3.2,90,21,32,0.5,NA,332.733318449121
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,10,750,650,2,40,21,26,52,NA,380.25596070568
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,30,900,740,2,50,21,28.5,20,NA,323.228789997809
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,60,990,740,3,90,21,35,5,NA,275.706147741251
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,120,1000,750,7,140,21,38,2,NA,275.706147741251
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,240,1000,755,7.7,120,21,35.5,1,NA,266.201619289939
66,3.14,2.67,0.003,0.023,NA,0.07,0.8,0.3,0.25,0.12,NA,NA,NA,NA,120,NA,NA,NA,NA,46.3,41,NA,NA,NA,900,120,400,360,980,750,5,90,21,17.5,0.5,NA,275.706147741251
NA,3.44,2.61,0.01,0.024,0.052,0.16,0.03,NA,0.001,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,325,50,1266,NA,4.3,88,21,NA,NA,NA,369.800979409237
NA,3.44,2.61,0.01,0.024,0.052,0.16,0.03,NA,0.001,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,340,50,1170,NA,7.2,124,21,NA,NA,NA,358.395545267663
NA,3.44,2.61,0.01,0.024,0.052,0.16,0.03,NA,0.001,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,350,50,1110,NA,8.1,132,21,NA,NA,NA,347.94056397122
NA,3.44,2.61,0.01,0.024,0.052,0.16,0.03,NA,0.001,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,360,50,1054,NA,8.6,138,21,NA,NA,NA,327.030601378334
NA,3.44,2.61,0.01,0.024,0.052,0.16,0.03,NA,0.001,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,375,50,985,NA,10.4,140,21,NA,NA,NA,299.46746886953
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,300,8,850,660,1,NA,NA,NA,NA,NA,228.183505484692
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,300,15,700,550,1,NA,NA,NA,NA,NA,190.165391679445
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,300,30,700,550,1,NA,NA,NA,NA,NA,190.165391679445
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,300,60,660,510,1,NA,NA,NA,NA,NA,166.404070551165
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,300,120,650,500,1,NA,NA,NA,NA,NA,161.651806325509
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,350,8,890,600,2.5,NA,NA,NA,NA,NA,256.697090838627
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,350,15,1020,700,3,NA,NA,NA,NA,NA,294.715204643874
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,350,30,1100,780,3,NA,NA,NA,NA,NA,323.228789997809
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,350,60,1050,750,3,NA,NA,NA,NA,NA,308.971997320842
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,350,120,1100,760,3.5,NA,NA,NA,NA,NA,308.971997320842
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,400,8,640,400,7,NA,NA,NA,NA,NA,199.669920130756
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,400,15,600,385,7,NA,NA,NA,NA,NA,190.165391679445
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,400,30,650,400,7.5,NA,NA,NA,NA,NA,204.422184356412
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,400,60,660,420,7.5,NA,NA,NA,NA,NA,213.926712807724
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,830,60,400,120,710,450,7.5,NA,NA,NA,NA,NA,223.431241259036
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,350,8,1200,845,4,NA,NA,NA,NA,NA,332.733318449121
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,350,15,1210,850,4,NA,NA,NA,NA,NA,342.237846900433
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,350,30,1200,845,4,NA,NA,NA,NA,NA,342.237846900433
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,350,60,1250,900,5,NA,NA,NA,NA,NA,356.494639577401
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,350,120,1200,825,4.5,NA,NA,NA,NA,NA,332.733318449121
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,400,8,800,525,10,NA,NA,NA,NA,NA,251.944826612971
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,400,15,850,550,10,NA,NA,NA,NA,NA,261.449355064283
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,400,30,800,525,10,NA,NA,NA,NA,NA,247.192562387315
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,400,60,860,550,11,NA,NA,NA,NA,NA,270.953883515595
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,860,60,400,120,900,590,11,NA,NA,NA,NA,NA,285.210676192562
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,300,8,2000,1630,0,NA,NA,NA,NA,NA,570.346529731916
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,300,15,1750,1400,0,NA,NA,NA,NA,NA,484.80577367011
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,300,30,1600,1310,0,NA,NA,NA,NA,NA,451.539924090518
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,300,60,1540,1190,0,NA,NA,NA,NA,NA,380.25596070568
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,300,120,1585,1250,0,NA,NA,NA,NA,NA,432.530867187895
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,350,8,1450,1150,1,NA,NA,NA,NA,NA,404.017281833959
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,350,15,1300,950,5,NA,NA,NA,NA,NA,380.25596070568
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,350,30,1290,900,5,NA,NA,NA,NA,NA,365.999168028712
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,350,60,1250,890,5,NA,NA,NA,NA,NA,356.494639577401
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,350,120,1480,1150,2,NA,NA,NA,NA,NA,423.026338736583
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,400,8,1250,900,5,NA,NA,NA,NA,NA,356.494639577401
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,400,15,1100,750,7.5,NA,NA,NA,NA,NA,308.971997320842
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,400,30,1060,750,7.5,NA,NA,NA,NA,NA,299.46746886953
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,400,60,1050,700,7.5,NA,NA,NA,NA,NA,294.715204643874
111,3.65,2.59,0.014,0.052,0.06,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,12.1,NA,900,60,400,120,1100,750,7.5,NA,NA,NA,NA,NA,308.971997320842
116,3.56,2.83,0.008,0.039,0.042,0.22,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,150,360,120,NA,NA,NA,NA,NA,NA,NA,26.4,372.652337944631
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,280,15,NA,NA,NA,NA,NA,NA,0,0,594.107850860195
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,280,30,NA,NA,NA,NA,NA,NA,0,0,418.274074510927
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,280,60,NA,NA,NA,NA,NA,NA,0,7,404.017281833959
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,280,90,NA,NA,NA,NA,NA,NA,0,9,413.521810285271
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,280,120,NA,NA,NA,NA,NA,NA,0,9.5,404.017281833959
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,15,880,NA,NA,NA,NA,NA,15,17,389.760489156992
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,30,725,NA,NA,NA,NA,NA,0.001,20,327.981054223465
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,60,690,NA,NA,NA,NA,NA,NA,27,270.953883515595
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,90,650,NA,NA,NA,NA,NA,NA,37,261.449355064283
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,400,120,NA,NA,NA,NA,NA,NA,NA,36,275.706147741251
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,280,15,1025,NA,NA,NA,NA,NA,20,15,461.04445254183
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,280,30,780,NA,NA,NA,NA,NA,18,30,389.760489156992
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,280,60,725,NA,NA,NA,NA,NA,0.001,40,365.999168028712
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,280,90,700,NA,NA,NA,NA,NA,NA,45,304.219733095186
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,280,120,NA,NA,NA,NA,NA,NA,NA,51,365.999168028712
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,400,15,800,NA,NA,NA,NA,NA,35,9,299.46746886953
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,400,30,650,NA,NA,NA,NA,NA,0.001,16,266.201619289939
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,400,60,525,NA,NA,NA,NA,NA,NA,19,270.953883515595
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,400,90,550,NA,NA,NA,NA,NA,NA,22,261.449355064283
140,3.75,2.29,0.014,0.34,0.04,0.374,1.41,0,0.32,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,60,400,120,NA,NA,NA,NA,NA,NA,NA,29,294.715204643874
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,2,900,30,350,10,1000,875,1.5,40,21,NA,NA,20.5,361.246903803057
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,4,900,30,350,10,970,840,2,50,21,NA,NA,22,351.742375351745
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,6,900,30,350,10,960,805,3,85,21,NA,NA,24,342.237846900433
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,8,900,30,350,10,950,810,4.5,95,21,NA,NA,25,313.724261546498
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,2,900,30,400,30,830,700,1.5,90,21,NA,NA,21,323.228789997809
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,4,900,30,400,30,810,675,4.5,100,21,NA,NA,24,313.724261546498
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,165,NA,NA,NA,NA,NA,NA,NA,NA,6,900,30,400,30,805,680,5,110,21,NA,NA,28,304.219733095186
143,3.69,2.6,0.005,0.016,0.064,0.36,NA,0.29,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,NA,NA,NA,NA,NA,8,900,30,400,30,800,670,6,120,21,NA,NA,31,293.764751798743
157,3.68,1.06,0.005,0.005,0.05,0.06,0.04,NA,NA,NA,0.48,NA,NA,NA,339,NA,29.4,NA,NA,88,12,NA,NA,NA,920,90,400,100,NA,NA,NA,NA,NA,NA,NA,NA,188.074395420156
157,3.68,1.06,0.005,0.005,0.05,0.06,0.04,NA,NA,NA,0.48,NA,NA,NA,438,NA,25,NA,NA,12,88,NA,NA,NA,920,90,400,100,NA,NA,NA,NA,NA,NA,NA,NA,274.280468473554
157,3.44,1.22,0.005,0.005,0.05,0.1,0.05,NA,NA,NA,4.88,NA,NA,NA,472,NA,17.2,NA,NA,52.1,47.9,NA,NA,NA,920,90,400,100,NA,NA,NA,NA,NA,NA,NA,NA,234.741630116097
157,3.44,1.22,0.005,0.005,0.05,0.1,0.05,NA,NA,NA,4.88,NA,NA,NA,563,NA,14.4,NA,NA,91,9,NA,NA,NA,920,90,400,100,NA,NA,NA,NA,NA,NA,NA,NA,324.369333411967
158,3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.32,0.001,0.026,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,270,90,1570,1385,3,58,21,NA,NA,10.5,451.539924090518
158,3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.32,0.001,0.026,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,300,90,1400,1260,6,78,21,NA,NA,17,413.521810285271
158,3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.32,0.001,0.026,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,330,90,1250,1070,9,100,21,NA,NA,20.5,380.25596070568
158,3.8,2.6,0.024,0.037,0.056,0.258,0.023,0.32,0.001,0.026,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,360,90,1050,900,10,102,21,NA,NA,26.5,318.476525772154
158,3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.33,0.471,0.032,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,270,90,1340,1200,2,40,21,NA,NA,14,446.787659864862
158,3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.33,0.471,0.032,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,300,90,1300,1130,2,42.5,21,NA,NA,19,404.017281833959
158,3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.33,0.471,0.032,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,330,90,1150,990,4,58,21,NA,NA,23,365.999168028712
158,3.81,2.64,0.017,0.037,0.052,0.29,1.57,0.33,0.471,0.032,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,60,360,90,980,700,4,68.5,21,NA,NA,30.5,304.219733095186
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,5,NA,NA,NA,NA,NA,NA,NA,32,386.909130621598
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,15,NA,NA,NA,NA,NA,NA,NA,28,390.710942002123
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,30,NA,NA,NA,NA,NA,NA,NA,26,406.678549800327
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,90,NA,NA,NA,NA,NA,NA,NA,24,409.52990833572
162,3.64,3.06,0.01,0.02,0.025,0.11,NA,NA,NA,NA,NA,NA,NA,NA,2170,NA,NA,NA,NA,NA,NA,NA,NA,NA,880,20,400,120,NA,NA,NA,NA,NA,NA,NA,12.5,374.363153065867
